03211c1eb63e777515cfd8a6c124e620,"[0.0, 0.0, 0.0, 0.0, 2.0, 28896.0, 2.0, 0.0, 40.0, 27547.0, 1143.0, 459.0, 25010.0, 3451.0, 0.0, 0.0, 0.0, 0.0, 49.0, 28851.0, 0.0, 0.0, 3128.0, 9454.0, 15693.0, 339.0, 19725.0, 8855.0, 0.0, 0.0, 0.0, 0.0, 4088.0, 24474.0, 0.0, 0.0, 3154.0, 17783.0, 7050.0, 1842.0, 23613.0, 3529.0, 20.0, 66.0, 5.0, 105.0, 83.0, 28558.0, 57.0, 2.0, 1790.0, 23589.0, 3326.0, 8.0, 17205.0, 11687.0, 461.0, 240.0, 1.0, 18.0, 50.0, 27867.0, 165.0, 96.0, 1484.0, 15958.0, 10880.0, 3043.0, 15290.0, 10704.0, 11.0, 0.0, 0.0, 0.0, 0.0, 28869.0, 16.0, 3.0, 571.0, 15290.0, 12154.0, 2032.0, 26715.0, 304.0, 676.0, 3201.0, 962.0, 27.0, 33.0, 23357.0, 81.0, 35.0, 9627.0, 18863.0, 0.0, 0.0, 16598.0, 12302.0, 814.0, 1462.0, 75.0, 159.0, 477.0, 25631.0, 145.0, 94.0, 8136.0, 20156.0, 67.0, 2127.0, 20719.0, 6123.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28900.0, 0.0, 0.0, 1206.0, 13816.0, 13416.0, 0.0, 28478.0, 422.0]"
04fc64384bf7b6f50e12ee95490e5d27,"[0.0, 0.0, 0.0, 0.0, 13170.0, 15512.0, 0.0, 0.0, 134.0, 27550.0, 1002.0, 64.0, 24572.0, 4266.0, 0.0, 0.0, 0.0, 0.0, 5369.0, 23269.0, 0.0, 0.0, 2562.0, 25526.0, 66.0, 10.0, 19761.0, 9129.0, 0.0, 0.0, 0.0, 0.0, 12538.0, 16321.0, 0.0, 0.0, 835.0, 22773.0, 4661.0, 236.0, 20524.0, 8150.0, 0.0, 0.0, 0.0, 0.0, 3782.0, 25047.0, 0.0, 0.0, 149.0, 27909.0, 625.0, 21.0, 22407.0, 6475.0, 101.0, 12.0, 0.0, 1.0, 9.0, 28285.0, 337.0, 128.0, 6215.0, 20975.0, 312.0, 616.0, 17362.0, 10936.0, 47.0, 0.0, 0.0, 0.0, 3102.0, 25463.0, 63.0, 41.0, 2470.0, 25165.0, 289.0, 111.0, 9565.0, 19227.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28900.0, 0.0, 0.0, 1699.0, 25270.0, 1380.0, 1389.0, 26779.0, 808.0, 135.0, 1.0, 0.0, 0.0, 0.0, 28572.0, 120.0, 70.0, 7441.0, 18063.0, 2654.0, 1400.0, 21407.0, 6166.0, 0.0, 0.0, 0.0, 0.0, 4922.0, 23798.0, 0.0, 0.0, 2253.0, 24776.0, 1502.0, 266.0, 17366.0, 11283.0]"
05f685aee57790f1cc8ebe8c8f13dfee,"[265.0, 466.0, 29.0, 979.0, 10903.0, 15635.0, 266.0, 59.0, 28882.0, 10.0, 0.0, 0.0, 21379.0, 7521.0, 1405.0, 1209.0, 125.0, 252.0, 15186.0, 10310.0, 110.0, 10.0, 27990.0, 825.0, 0.0, 2250.0, 24749.0, 1964.0, 1016.0, 4790.0, 9958.0, 4074.0, 6169.0, 1904.0, 14.0, 11.0, 17595.0, 10797.0, 0.0, 1247.0, 21175.0, 6553.0, 1323.0, 3810.0, 1517.0, 4188.0, 12709.0, 5090.0, 53.0, 29.0, 27931.0, 860.0, 0.0, 0.0, 22445.0, 6455.0, 3421.0, 2863.0, 1269.0, 2380.0, 2587.0, 15091.0, 790.0, 268.0, 16264.0, 11939.0, 0.0, 5217.0, 21765.0, 2097.0, 2814.0, 6748.0, 13397.0, 1184.0, 498.0, 2523.0, 398.0, 215.0, 9294.0, 19130.0, 0.0, 2862.0, 16255.0, 9916.0, 728.0, 4847.0, 1032.0, 3359.0, 15845.0, 2827.0, 33.0, 20.0, 23146.0, 5453.0, 0.0, 729.0, 17339.0, 10871.0, 2121.0, 2933.0, 1292.0, 2386.0, 4267.0, 14398.0, 859.0, 340.0, 13862.0, 14438.0, 5.0, 6543.0, 22321.0, 380.0, 1086.0, 6866.0, 10870.0, 5174.0, 995.0, 2729.0, 161.0, 10.0, 9799.0, 18687.0, 118.0, 6390.0, 14340.0, 8432.0]"
0d62de521ac3a9109459248b103d0cc1,"[620.0, 701.0, 41.0, 1068.0, 12466.0, 13399.0, 169.0, 42.0, 28839.0, 31.0, 0.0, 2.0, 27822.0, 1077.0, 2572.0, 4278.0, 167.0, 225.0, 11307.0, 9924.0, 46.0, 19.0, 24775.0, 4029.0, 0.0, 5141.0, 23883.0, 0.0, 1169.0, 7274.0, 9836.0, 3385.0, 4158.0, 1815.0, 27.0, 12.0, 13176.0, 15360.0, 0.0, 4852.0, 21007.0, 3239.0, 1314.0, 4380.0, 1075.0, 2780.0, 12167.0, 6804.0, 84.0, 46.0, 27890.0, 839.0, 21.0, 196.0, 28231.0, 532.0, 5610.0, 8140.0, 2123.0, 2595.0, 2584.0, 7258.0, 171.0, 81.0, 19475.0, 8844.0, 0.0, 7992.0, 20790.0, 270.0, 1159.0, 12886.0, 12656.0, 648.0, 73.0, 72.0, 0.0, 5.0, 6251.0, 22120.0, 0.0, 2230.0, 18908.0, 7812.0, 639.0, 5330.0, 1341.0, 3044.0, 16271.0, 2037.0, 0.0, 0.0, 21986.0, 6557.0, 5.0, 1157.0, 25211.0, 2834.0, 2158.0, 9162.0, 4668.0, 3537.0, 3880.0, 4345.0, 171.0, 49.0, 16262.0, 11378.0, 747.0, 4907.0, 24481.0, 142.0, 125.0, 10837.0, 13027.0, 3292.0, 66.0, 13.0, 1.0, 3.0, 5517.0, 21190.0, 1469.0, 5181.0, 19648.0, 4456.0]"
12a6eab92c15ae4d3603594062f453e6,"[727.0, 14370.0, 2007.0, 507.0, 2050.0, 9049.0, 43.0, 5.0, 28159.0, 602.0, 0.0, 8057.0, 19592.0, 1784.0, 836.0, 10387.0, 2424.0, 856.0, 2353.0, 11614.0, 114.0, 30.0, 27350.0, 1239.0, 53.0, 3619.0, 21410.0, 4166.0, 152.0, 3097.0, 1177.0, 972.0, 5941.0, 17063.0, 12.0, 0.0, 26723.0, 1823.0, 6.0, 2604.0, 22093.0, 4354.0, 2017.0, 8623.0, 1383.0, 311.0, 2277.0, 13598.0, 193.0, 203.0, 26191.0, 2228.0, 7.0, 4192.0, 25079.0, 50.0, 1876.0, 8789.0, 1017.0, 451.0, 2551.0, 13591.0, 82.0, 31.0, 24400.0, 3899.0, 9.0, 2087.0, 26874.0, 30.0, 156.0, 1786.0, 86.0, 466.0, 3618.0, 22425.0, 21.0, 3.0, 14359.0, 13407.0, 61.0, 3258.0, 25074.0, 711.0, 1405.0, 3066.0, 394.0, 671.0, 3124.0, 19582.0, 176.0, 74.0, 23273.0, 5300.0, 16.0, 7150.0, 21040.0, 1164.0, 2112.0, 2028.0, 68.0, 136.0, 658.0, 22873.0, 649.0, 130.0, 19688.0, 8165.0, 183.0, 10636.0, 18291.0, 139.0, 177.0, 1407.0, 0.0, 2345.0, 5754.0, 18439.0, 4.0, 0.0, 17917.0, 10348.0, 2.0, 9066.0, 19804.0, 445.0]"
1da42311280a696399e2ea4127cd7481,"[465.0, 562.0, 29.0, 1052.0, 9493.0, 16546.0, 329.0, 120.0, 28892.0, 2.0, 0.0, 0.0, 18483.0, 10417.0, 3286.0, 3227.0, 238.0, 347.0, 8459.0, 12896.0, 154.0, 41.0, 25042.0, 3730.0, 0.0, 4168.0, 22195.0, 2705.0, 1641.0, 6867.0, 9821.0, 3407.0, 4692.0, 1545.0, 33.0, 11.0, 15834.0, 12302.0, 0.0, 1087.0, 18916.0, 9001.0, 1764.0, 4605.0, 1586.0, 4363.0, 9773.0, 6348.0, 120.0, 67.0, 28198.0, 618.0, 0.0, 0.0, 21978.0, 6922.0, 6408.0, 2617.0, 1189.0, 1720.0, 1668.0, 14087.0, 683.0, 347.0, 12718.0, 15499.0, 0.0, 7682.0, 20674.0, 739.0, 3932.0, 9097.0, 11865.0, 459.0, 224.0, 1661.0, 477.0, 228.0, 9219.0, 19237.0, 0.0, 1687.0, 17853.0, 9460.0, 848.0, 5983.0, 792.0, 3922.0, 13380.0, 3693.0, 14.0, 9.0, 22990.0, 5731.0, 1.0, 25.0, 17258.0, 11620.0, 3203.0, 6147.0, 1430.0, 2129.0, 2543.0, 11579.0, 1062.0, 463.0, 12076.0, 16153.0, 117.0, 6292.0, 22270.0, 713.0, 4034.0, 10163.0, 8079.0, 1086.0, 397.0, 3188.0, 623.0, 250.0, 9422.0, 18445.0, 609.0, 6659.0, 16573.0, 5985.0]"
1e6e0222ee2342146056f77d3913a02d,"[3.0, 3.0, 0.0, 8.0, 4674.0, 23712.0, 13.0, 1.0, 18009.0, 10504.0, 50.0, 1861.0, 27000.0, 86.0, 0.0, 0.0, 0.0, 30.0, 3073.0, 25730.0, 0.0, 0.0, 11201.0, 17261.0, 62.0, 39.0, 28857.0, 8.0, 0.0, 2.0, 0.0, 2.0, 3234.0, 25542.0, 14.0, 3.0, 15468.0, 12895.0, 17.0, 60.0, 28654.0, 197.0, 0.0, 16.0, 0.0, 874.0, 12608.0, 15114.0, 5.0, 0.0, 24998.0, 3228.0, 3.0, 44.0, 27335.0, 1522.0, 11.0, 6.0, 6.0, 19.0, 41.0, 28807.0, 6.0, 0.0, 2714.0, 25000.0, 60.0, 583.0, 27901.0, 445.0, 0.0, 0.0, 0.0, 0.0, 3.0, 28894.0, 1.0, 0.0, 3367.0, 24321.0, 60.0, 442.0, 28405.0, 72.0, 0.0, 0.0, 0.0, 0.0, 3543.0, 25184.0, 0.0, 0.0, 19602.0, 7680.0, 0.0, 36.0, 26782.0, 2083.0, 89.0, 211.0, 127.0, 851.0, 5302.0, 22178.0, 5.0, 0.0, 21370.0, 6646.0, 1.0, 1076.0, 21351.0, 6499.0, 29.0, 50.0, 23.0, 212.0, 620.0, 27945.0, 5.0, 0.0, 3041.0, 25041.0, 0.0, 169.0, 28701.0, 34.0]"
1f6f981b2c168de016687d090ef9dd86,"[34.0, 61.0, 109.0, 965.0, 22556.0, 5092.0, 16.0, 4.0, 975.0, 12356.0, 15310.0, 652.0, 27108.0, 1182.0, 203.0, 337.0, 304.0, 867.0, 12833.0, 14124.0, 130.0, 34.0, 1278.0, 20771.0, 6652.0, 3892.0, 19425.0, 5659.0, 132.0, 348.0, 590.0, 1447.0, 19580.0, 6682.0, 41.0, 24.0, 2682.0, 19021.0, 6932.0, 1648.0, 22114.0, 5229.0, 73.0, 179.0, 164.0, 1235.0, 18486.0, 8643.0, 28.0, 9.0, 3046.0, 17468.0, 8022.0, 2927.0, 24605.0, 1449.0, 218.0, 276.0, 217.0, 1158.0, 1724.0, 25104.0, 78.0, 31.0, 3543.0, 24761.0, 158.0, 4539.0, 23019.0, 1482.0, 310.0, 610.0, 451.0, 1015.0, 3388.0, 22821.0, 142.0, 55.0, 7432.0, 20680.0, 93.0, 2686.0, 14361.0, 11980.0, 102.0, 252.0, 153.0, 483.0, 19245.0, 8531.0, 46.0, 17.0, 1775.0, 20025.0, 6781.0, 2987.0, 23053.0, 2927.0, 468.0, 1019.0, 638.0, 2326.0, 7514.0, 16319.0, 245.0, 75.0, 11115.0, 16068.0, 1056.0, 9178.0, 18841.0, 1111.0, 723.0, 1364.0, 825.0, 1358.0, 6504.0, 17691.0, 194.0, 96.0, 5376.0, 22856.0, 223.0, 8029.0, 20384.0, 693.0]"
206f9e37c0febc721ca03a7461886392,"[34.0, 52.0, 394.0, 2931.0, 9463.0, 15888.0, 18.0, 30.0, 11110.0, 17498.0, 6.0, 0.0, 15177.0, 13723.0, 846.0, 638.0, 327.0, 2891.0, 9527.0, 13135.0, 723.0, 590.0, 16056.0, 12489.0, 2.0, 0.0, 11838.0, 17062.0, 112.0, 49.0, 36.0, 379.0, 10802.0, 17286.0, 56.0, 104.0, 7479.0, 20950.0, 0.0, 0.0, 12273.0, 16627.0, 178.0, 188.0, 141.0, 536.0, 9196.0, 17443.0, 910.0, 71.0, 20513.0, 7814.0, 3.0, 59.0, 12468.0, 16380.0, 668.0, 239.0, 19.0, 52.0, 431.0, 23100.0, 3319.0, 927.0, 23292.0, 5122.0, 23.0, 2029.0, 16473.0, 10424.0, 406.0, 31.0, 9.0, 118.0, 3270.0, 24611.0, 320.0, 109.0, 10769.0, 17031.0, 203.0, 86.0, 11585.0, 17233.0, 6.0, 12.0, 129.0, 3209.0, 14493.0, 10220.0, 198.0, 52.0, 19346.0, 8872.0, 2.0, 0.0, 5184.0, 23716.0, 936.0, 243.0, 49.0, 95.0, 6910.0, 17981.0, 1890.0, 632.0, 14631.0, 13525.0, 264.0, 891.0, 16739.0, 11289.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28900.0, 0.0, 0.0, 796.0, 23787.0, 3162.0, 0.0, 14928.0, 13972.0]"
21589ce7c95dccd0ba53cf324991457b,"[0.0, 0.0, 0.0, 0.0, 65.0, 28735.0, 0.0, 0.0, 83.0, 28772.0, 8.0, 124.0, 23522.0, 5320.0, 0.0, 0.0, 0.0, 0.0, 288.0, 28367.0, 0.0, 0.0, 8431.0, 19488.0, 0.0, 0.0, 14577.0, 14323.0, 0.0, 0.0, 0.0, 0.0, 2691.0, 25558.0, 0.0, 0.0, 837.0, 25950.0, 1915.0, 2248.0, 21849.0, 4837.0, 0.0, 0.0, 0.0, 0.0, 1153.0, 27647.0, 0.0, 0.0, 4648.0, 23682.0, 4.0, 50.0, 15238.0, 13620.0, 13.0, 2.0, 0.0, 0.0, 527.0, 28263.0, 4.0, 2.0, 3632.0, 23738.0, 410.0, 1087.0, 5380.0, 22466.0, 0.0, 0.0, 0.0, 0.0, 808.0, 27952.0, 0.0, 0.0, 406.0, 23908.0, 4210.0, 4744.0, 17499.0, 6853.0, 0.0, 0.0, 0.0, 0.0, 1544.0, 27083.0, 0.0, 0.0, 18727.0, 9075.0, 0.0, 29.0, 3349.0, 25540.0, 0.0, 0.0, 0.0, 0.0, 1130.0, 27432.0, 0.0, 0.0, 6960.0, 20117.0, 448.0, 1129.0, 16076.0, 11721.0, 0.0, 0.0, 0.0, 0.0, 490.0, 28319.0, 0.0, 0.0, 3199.0, 25106.0, 0.0, 0.0, 15328.0, 13572.0]"
